,bottom_active_chlorophyll_a_g_l,bottom_ammonium_mg_l,bottom_bacteria_per_c_c_1909,bottom_coliform_log_no_ml,bottom_conductivity_s_m,bottom_depth_ysi_ft,bottom_dissolved_organic_carbon_ysi_mg_l,bottom_enterococci_bacteria_cells_100ml,bottom_fecal_coliform_bacteria_cells_100ml,bottom_five_day_biochemical_oxygen_demand_mg_l,bottom_fluorometer_mg_m3,bottom_nitrate_nitrite_mg_l,bottom_ortho_phosphorus_mg_l,bottom_pcb_plate_count_thous_ml,bottom_ph,bottom_salinity_psu,bottom_sample_depth_ft,bottom_sample_par_ue_s_ue_s_m2,bottom_sample_salinity_ysi_psu,bottom_sample_temperature_c,bottom_sample_temperature_ysi_c,bottom_sigma_t_kg_m3,bottom_silica_mg_l,bottom_total_kjeldhal_nitrogen_mg_l,bottom_total_phosphorus_mg_l,bottom_total_suspended_solid_mg_l,bottom_turbidity_ysi_nephelometric_turbidity_units,chlorophyll_bottom_sample_field_u_l_ysi,chlorophyll_top_sample_field_u_l_ysi,ctd_conductivity_temperature_depth_profiler_bottom_dissolved_oxygen_mg_l,ctd_conductivity_temperature_depth_profiler_ph_bottom_sample,ctd_conductivity_temperature_depth_profiler_ph_top_sample,ctd_conductivity_temperature_depth_profiler_top_dissolved_oxygen_mg_l,current_direction_current_direction,current_speed_knot,duplicate_sample,enterococcus_bottom_sample_less_than_or_greater_than_result,enterococcus_top_sample_less_than_or_greater_than_result,fecal_coliform_bottom_sample_less_than_or_greater_than_result,fecal_coliform_top_sample_less_than_or_greater_than_result,lat,light_trans_transparency_bottom_sample,light_trans_transparency_top_sample,long,oakwood_bod_bottom_sample_mg_l,oakwood_bod_top_sample_mg_l,oxidation_reduction_potential_mv_bottom_sample,oxidation_reduction_potential_mv_top_sample,percentage_o2_saturation_bottom_sample,percentage_o2_saturation_top_sample,sample_date,sample_time,sampling_comment,sampling_location,sea_state,secchi_depth_ft,site_actual_depth_ft,top_active_chlorophyll_a_g_l,top_ammonium_mg_l,top_bacteria_per_c_c_1909,top_bottom_coliform_cells_100_ml,top_coliform_log_no_ml,top_conductivity_s_m,top_dissolved_organic_carbon_mg_l,top_dissolved_organic_carbon_ysi_mg_l,top_enterococci_bacteria_cells_100ml,top_fecal_coliform_bacteria_cells_100ml,top_five_day_biochemical_oxygen_demand_mg_l,top_fluorometer_mg_m3,top_nitrate_nitrite_mg_l,top_ortho_phosphorus_mg_l,top_pcb_plate_count_thous_ml,top_ph,top_salinity_psu,top_sample_depth_ft,top_sample_depth_ysi_ft,top_sample_par_ue_s_m2,top_sample_photosysthetically_active_radiation_reference_400_700nm_light_ue_s,top_sample_salinity_ysi_psu,top_sample_temperature_c,top_sample_temperature_ysi_c,top_sigma_t_kg_m3,top_silica_mg_l,top_total_coliform_cells_100_ml,top_total_kjeldhal_nitrogen_mg_l,top_total_organic_carbon_mg_l,top_total_suspended_solid_mg_l,top_turbidity_nephelometric_turbidity_units,total_phosphorus_mg_l,type,weather_condition_dry_or_wet,wind_direction_wind_direction,wind_speed_mph,winkler_method_bottom_dissolved_oxygen_mg_l,winkler_method_top_dissolved_oxygen_mg_l,SITE,DESCRIPTION,LATITUDE,LONGITUDE
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,0.0,0.0,0.0,0.0,0.0,0.0,1941-09-05T00:00:00.000,0,0,N8,0,0.0,90.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,5.89,4.64,N8,The Narrows,-74.0455,40.606167
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ebb,0,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,0.0,0.0,0.0,0.0,0.0,0.0,1911-10-26T00:00:00.000,3:30 PM,0,N8,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.0,5.11,N8,The Narrows,-74.0455,40.606167
29,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.72,30.2,82.0,0.0,0.0,10.22,0.0,23.17,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.88,0.0,0.0,7.81,S,0,0,0,0,0,0,40.606167,80.69,66.76,-74.0455,0.0,0.0,0.0,0.0,85.02,90.09,1998-06-09T00:00:00.000,2:58 PM,0,N8,2,5.5,80.0,11.8,0.214,0.0,0,0.0,2.93,0.0,0.0,0,13,0.0,0.0,0.235,0,0.0,7.67,22.57,3.28,0.0,2.15,4.04,0.0,15.57,0.0,16.3,1.08,0,0.863,0.0,12.0,0.0,0.114,Permanent,unknown,N,15,8.0,8.26,N8,The Narrows,-74.0455,40.606167
30,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flood,0,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,0.0,0.0,0.0,0.0,0.0,0.0,1909-04-19T00:00:00.000,4:05 PM,0,N8,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.0,0.0,N8,The Narrows,-74.0455,40.606167
31,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,25.2,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SL,0,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,0.0,0.0,0.0,0.0,0.0,0.0,1938-08-25T00:00:00.000,4:15 PM,0,N8,0,0.0,90.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.38,0.0,21.7,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,3.82,2.87,N8,The Narrows,-74.0455,40.606167
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.35,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,0.0,0.0,0.0,0.0,0.0,0.0,1959-08-10T00:00:00.000,9:55 AM,0,N8,0,0.0,90.0,0.0,0.0,0.0,240,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,240,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,2.3,1.5,N8,The Narrows,-74.0455,40.606167
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,2.1,1.7,0.0,0.0,0.0,0.0,1980-07-15T00:00:00.000,8:58 AM,0,N8,0,0.0,0.0,0.0,0.0,0.0,9300,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,11000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,5.4,4.1,N8,The Narrows,-74.0455,40.606167
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,2.1,1.7,0.0,0.0,0.0,0.0,1980-07-15T00:00:00.000,8:58 AM,0,N8,0,0.0,0.0,0.0,0.0,0.0,9300,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,11000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,5.4,4.1,N8,The Narrows,-74.0455,40.606167
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,2.3,2.6,0.0,0.0,0.0,0.0,1982-07-06T00:00:00.000,1:20 PM,0,N8,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,6.4,6.5,N8,The Narrows,-74.0455,40.606167
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,2.3,2.6,0.0,0.0,0.0,0.0,1982-07-06T00:00:00.000,1:20 PM,0,N8,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,6.4,6.5,N8,The Narrows,-74.0455,40.606167
37,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01,29.28,90.0,0.0,0.0,4.05,0.0,23.23,0.0,0.0,0.0,4.2,0.0,0.0,0.0,9.24,0.0,0.0,9.47,S,0.5,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,0.0,0.0,145.904,144.757,85.81,84.0,2007-03-21T00:00:00.000,12:20 PM,0,N8,1,6.0,91.0,10.75,0.198,0.0,0,0.0,2.24,3.11,0.0,3,4,0.0,0.0,0.248,0.03,0.0,7.97,23.3,5.0,0.0,0.0,0.0,0.0,3.8,0.0,18.5,0.982,0,1.17,0.0,8.8,0.0,0.067,Permanent,Dry,S,10,10.85,11.19,N8,The Narrows,-74.0455,40.606167
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ebb,0,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,0.0,0.0,0.0,0.0,0.0,0.0,1911-07-13T00:00:00.000,1:09 PM,0,N8,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,3.43,0.0,N8,The Narrows,-74.0455,40.606167
39,0.0,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,2.5224,0.0,0.0,0.0,7.64,29.13,93.0,0.0,0.0,22.44,0.0,19.65,0.0,0.0,0.0,11.7,0.0,0.0,0.0,4.76,0.0,0.0,4.58,N,0.9,0,0,0,0,0,40.606167,0.0,0.0,-74.0455,0.0,0.0,132.071,140.079,65.14,62.64,2007-08-01T00:00:00.000,12:00 PM,0,N8,1,8.0,92.0,2.63,0.266,0.0,0,0.0,4.08,4.3,0.0,10,4,0.0,3.297,0.162,0.07,0.0,7.54,27.3,4.0,0.0,176.15,1863.4,0.0,23.0,0.0,18.11,0.736,0,1.09,0.0,12.7,0.0,0.082,Permanent,Dry,E,6,5.78,5.8,N8,The Narrows,-74.0455,40.606167
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.6,0.6,0.0,0.0,0.0,0.0,1972-07-27T00:00:00.000,9:22 AM,0,N9,0,0.0,0.0,0.0,0.0,0.0,490,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,790,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,5.6,5.9,N9,Steeplechase Pier,-73.983333,40.568333
41,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,17.5098,0.0,0.0,0.0,7.8,28.97,14.0,14.66,0.0,4.29,0.0,22.97,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.66,9.36,9.33,12.48,E,0.8,0,0,0,0,0,40.568333,82.3,84.18,-73.983333,0.0,0.0,197.481,194.185,118.1,115.45,2010-03-09T00:00:00.000,11:06 AM,0,N9,1,7.0,16.0,2.4,0.108,0.0,0,0.0,2.64,2.1,0.0,0,0,0.0,4.3273,0.112,0,0.0,7.76,27.5,3.0,0.0,129.13,1816.9,0.0,4.36,0.0,21.79,0.418,0,0.75,0.0,3.4,0.0,0.05,Permanent,unknown,N,6,11.67,11.51,N9,Steeplechase Pier,-73.983333,40.568333
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,0.0,0.0,1922-06-15T00:00:00.000,1:15 PM,0,N9,0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,29.05,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.0,7.25,N9,Steeplechase Pier,-73.983333,40.568333
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,0.0,0.0,1949-07-19T00:00:00.000,10:40 AM,0,N9,0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,4.4,3.7,N9,Steeplechase Pier,-73.983333,40.568333
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29.75,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,0.0,0.0,1966-06-23T00:00:00.000,10:04 AM,0,N9,0,0.0,20.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,6.8,6.9,N9,Steeplechase Pier,-73.983333,40.568333
45,0.0,0.0,0.0,0.0,43.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49,29.5,16.4,0.0,0.0,22.19,0.0,19.99,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.09,0.0,0.0,4.29,E,0,0,0,0,0,0,40.568333,-0.07,0.48,-73.983333,0.0,0.0,0.0,0.0,69.48,58.61,2000-08-10T00:00:00.000,10:23 AM,0,N9,1,11.5,15.0,5.79,0.116,0.0,0,0.0,41.32,2.82,0.0,0,6,0.0,0.0,0.135,0.122,0.0,7.41,27.84,3.3,0.0,0.0,0.0,0.0,22.72,0.0,18.59,0.737,0,0.558,0.0,5.0,0.0,0.093,Permanent,Dry,N,4,7.23,6.35,N9,Steeplechase Pier,-73.983333,40.568333
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,0.0,0.0,1985-04-10T00:00:00.000,8:50 AM,0,N9,0,0.0,0.0,0.0,0.0,0.0,7900,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,11.0,11.5,N9,Steeplechase Pier,-73.983333,40.568333
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,3.0,5.5,0.0,0.0,0.0,0.0,1985-06-27T00:00:00.000,1:35 PM,0,N9,0,0.0,0.0,0.0,0.0,0.0,490,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,330,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,7.6,6.8,N9,Steeplechase Pier,-73.983333,40.568333
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,0.0,0.0,1927-07-29T00:00:00.000,12:30 PM,0,N9,0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,31.85,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,5.26,5.89,N9,Steeplechase Pier,-73.983333,40.568333
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,0.0,0.0,1988-03-07T00:00:00.000,11:22 AM,0,N9,0,0.0,0.0,0.0,0.0,0.0,70,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,9.7,8.8,N9,Steeplechase Pier,-73.983333,40.568333
50,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14,0.0,30.1,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,0.0,0.0,1947-07-01T00:00:00.000,10:55 AM,0,N9,0,0.0,20.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0,0.26,0.0,28.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,7.2,8.0,N9,Steeplechase Pier,-73.983333,40.568333
51,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,2.0762,0.0,0.0,0.0,7.71,30.53,16.0,14.82,0.0,13.13,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,7.83,0.0,0.0,7.78,E,0.8,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,90.19,90.38,2008-06-03T00:00:00.000,10:33 AM,0,N9,1,10.0,17.0,1.5,0.088,0.0,0,0.0,3.64,2.4,0.0,1,2,0.0,1.3966,0.058,0.038,0.0,7.66,30.21,4.0,0.0,57.25,1089.7,0.0,13.64,0.0,0.0,0.301,0,0.262,0.0,10.8,0.0,0.061,Permanent,Dry,0,CALM,8.48,9.22,N9,Steeplechase Pier,-73.983333,40.568333
52,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,0.0,3.5694,0.0,0.0,0.0,7.87,29.72,17.0,266.85,0.0,20.26,0.0,20.68,1.041,0.0,0.0,5.0,0.0,0.0,0.0,6.34,0.0,0.0,6.5,E,0.8,0,0,<,0,<,40.568333,87.86,88.46,-73.983333,0.0,0.0,127.832,135.683,83.47,85.59,2014-09-23T00:00:00.000,10:48 AM,0,N9,1,7.0,18.0,4.62,0.183,0.0,0,0.0,4.14,2.13,0.0,1,1,0.0,1.4173,0.079,0,0.0,7.86,29.49,3.0,0.0,3714.0,1781.0,0.0,20.31,0.0,20.49,1.097,0,0.462,0.0,12.0,0.0,0.086,Permanent,Dry,E,2,6.59,6.69,N9,Steeplechase Pier,-73.983333,40.568333
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,0.0,0.0,1995-03-28T00:00:00.000,0,0,N9,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.0,0.0,N9,Steeplechase Pier,-73.983333,40.568333
54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.0,32.9,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,0.0,0.0,1950-08-24T00:00:00.000,9:40 AM,0,N9,0,0.0,20.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0.09,0.0,30.8,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,5.8,5.3,N9,Steeplechase Pier,-73.983333,40.568333
55,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57,25.9,20.0,0.0,0.0,6.02,0.0,20.37,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0.5,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,0.0,0.0,2008-01-15T00:00:00.000,10:25 AM,0,N9,1,7.0,18.0,1.47,0.178,0.0,0,0.0,2.57,2.8,0.0,10,30,0.0,0.0,0.246,0.047,0.0,7.5,25.39,5.0,0.0,0.0,0.0,0.0,6.03,0.0,19.97,1.18,0,0.788,0.0,8.0,0.0,0.078,Permanent,Wet,W,14,10.45,11.42,N9,Steeplechase Pier,-73.983333,40.568333
56,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,14.1322,0.0,0.0,0.0,7.79,29.55,8.0,185.99,0.0,8.76,0.0,22.89,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.52,0.0,0.0,8.51,E,1,0,0,0,0,0,40.568333,76.52,76.03,-73.983333,0.0,0.0,248.886,246.663,88.64,88.59,2012-12-12T00:00:00.000,11:28 AM,0,N9,1,3.0,14.0,2.5,0.223,0.0,0,0.0,3.17,1.7,0.0,5,33,0.0,15.2529,0.222,0,0.0,7.85,29.55,3.0,0.0,1569.0,877.64,0.0,8.78,0.0,22.88,0.769,0,0.678,0.0,11.0,0.0,0.107,Permanent,Dry,NW,6,9.78,9.24,N9,Steeplechase Pier,-73.983333,40.568333
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,0,0,0,0,0,0,40.568333,0.0,0.0,-73.983333,0.0,0.0,0.0,0.0,0.0,0.0,1937-07-08T00:00:00.000,10:50 AM,0,N9,0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,7.15,7.11,N9,Steeplechase Pier,-73.983333,40.568333
